Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G
b'energizer',b'Energizer Hardcase H242',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-hardcase-h242.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',"b'2019, February'","b'Available. Released Exp. release 2019, Q3'",b'125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',b'0.3 MP',b'',b'Yes',b'Yes',b'IP68 dust/water proof (up to 1.2m for 30 mins)',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'',b'Secondary external display',b'Black',,b'Spreadtrum SC7731E',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-820',,b'LED flash',,,,b'Li-Ion 1500 mAh battery',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Hardcase H242S',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-hardcase-h242s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 3(1800), 7(2600), 20(800)'","b'HSPA, LTE'","b'2019, February'","b'Available. Released Exp. release 2019, Q3'",b'125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in)',b'-',b'Dual SIM (Mini-SIM)',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',b'0.3 MP',b'',b'Yes',b'Yes',b'IP68 dust/water proof (up to 1.2m for 30 mins)',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'',b'Secondary external display',b'Black',,b'Spreadtrum SC7731E',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-820',,b'LED flash',,,,b'Li-Ion 1500 mAh battery',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E551S',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e551s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2019, February'","b'Coming soon. Exp. release 2019, September'",b'-',b'-',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2'","b'480 x 854 pixels, 16:9 ratio (~178 ppi density)'",b'Android 8.0 Oreo (Go edition)',"b'microSD, up to 64 GB (uses SIM 2 slot)'","b'8 GB, 1 GB RAM'",b'8 MP',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Li-Ion 2500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'Black',,b'Mediatek MT6737M (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E401',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e401s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'2019, February'","b'Available. Released 2019, June'",b'-',b'-',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 44.1 cm2'","b'480 x 854 pixels, 16:9 ratio (~245 ppi density)'",b'Android 8.0 Oreo (Go edition)',"b'microSD, up to 32 GB (uses SIM 2 slot)'","b'8 GB, 1 GB RAM'",b'5 MP',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'Black',,b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E241s',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e241s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 7(2600), 20(800)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2019, February'","b'Available. Released 2019, May'",b'125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',b'0.3 MP',b'',b'Yes',b'Yes',"b'Downloadable applications Facebook, Gmail, Whatsapp, etc.'","b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'',b'Li-Ion 1900 mAh battery',"b'Black, Carbon black, Gray, White, Orange, Bordo Red'",,b'Spreadtrum SC9820E',b'Dual-core (2x1.3 GHz Cortex-A7)',,,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E241',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e241.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2019, February'","b'Available. Released 2019, May'",b'125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in)',b'72 g (2.54 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',b'0.3 MP',b'',b'Yes',b'Yes',"b'Downloadable applications Facebook, Gmail, Whatsapp, etc.'","b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'',b'Li-Ion 1000 mAh battery',"b'Black, Carbon black, Gray, White, Orange, Carbon Red'",,b'Spreadtrum SC7731E',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-820',,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E220s',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e220s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'",b'HSPA',"b'2019, February'","b'Coming soon. Exp. release 2019, July'",b'119 x 59 x 16.5 mm (4.69 x 2.32 x 0.65 in)',b'112 g (3.95 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~21.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'No',b'FM radio',b'microUSB 2.0',b'',b'Li-Ion 1000 mAh battery',"b'Black, Dark blue'",,b'Spreadtrum SC9820E',b'Dual-core (2x1.3 GHz Cortex-A7)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E220',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e220.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2019, February'","b'Coming soon. Exp. release 2019, July'",b'119 x 59 x 16.5 mm (4.69 x 2.32 x 0.65 in)',b'112 g (3.95 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~21.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'KaiOS',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'0.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'No',b'FM radio',b'microUSB 2.0',b'',b'Li-Ion 1000 mAh battery',"b'Black, Dark blue'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Power Max P490S',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-power-max-p490s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, June'","b'Available. Released 2018, August'",b'139 x 65.8 x 12 mm (5.47 x 2.59 x 0.47 in)',b'139 g (4.90 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.95 inches, 63.2 cm2 (~69.1% screen-to-body ratio)'","b'480 x 960 pixels, 18:9 ratio (~217 ppi density)'",b'Android 8.1 (Oreo)',"b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 2 GB RAM'",,b'1080p@30fps',,b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,b'Black',,b'Mediatek MT6739WA (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',"b'8 MP, AF VGA, depth sensor'","b'Dual-LED dual-tone flash, panorama'",b'LED flash',,,,b'About 130 EUR',,,b'Up to 400 h (3G)',b'Up to 16 h (3G)',,,,,,,,,,,,,,,,,,,,,,,"b'5 MP VGA, depth sensor'",,,
b'energizer',b'Energizer Power Max P490',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-power-max-p490.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2018, June'","b'Available. Released 2018, August'",b'139 x 65.8 x 12 mm (5.47 x 2.59 x 0.47 in)',b'139 g (4.90 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.95 inches, 63.2 cm2 (~69.1% screen-to-body ratio)'","b'480 x 960 pixels, 18:9 ratio (~217 ppi density)'",b'Android 8.0 (Oreo Go)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'",,b'720p@30fps',,b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,b'Black',,b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400 MP2',"b'8 MP, AF VGA, depth sensor'",b'Dual-LED dual-tone flash',b'LED flash',,,,b'About 90 EUR',,,b'Up to 400 h (3G)',b'Up to 10 h (3G)',,,,,,,,,,,,,,,,,,,,,,,"b'5 MP VGA, depth sensor'",,,
b'energizer',b'Energizer Hardcase H500S',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-hardcase-h500s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 40(2300)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2018, February'","b'Available. Released 2018, February'",b'145.4 x 75 x 10.3 mm (5.72 x 2.95 x 0.41 in)',b'142.5 g (5.04 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~63.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 64 GB (uses SIM 2 slot)'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'IP68 dust/water proof (up to 1.5m for 30 mins)',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Non-removable Li-Ion 3000 mAh battery',b'Black',b'Corning Gorilla Glass 3',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720',,b'LED flash',,,,,b'About 230 EUR',,,b'Up to 300 h (3G)',b'Up to 13 h (3G)',,,,,,,,,,,,,,,,b'0.44 W/kg (head) \xc2\xa0 \xc2\xa0 1.65 W/kg (body)',,,,,,,,,,
b'energizer',b'Energizer Energy E500S',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e500s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'Exp. announcement 2018, August'","b'Available. Released 2018, August'",b'139.8 x 71.5 x 8.6 mm (5.50 x 2.81 x 0.34 in)',b'127 g (4.48 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 8.0 (Oreo)',"b'microSD, up to 64 GB (uses SIM 2 slot)'","b'8 GB, 1 GB RAM'",b'8 MP',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'Black',,b'Mediatek MT6737M (28 nm)',b'Quad-core 1.1 GHz Cortex-A53',b'Mali-T720MP2',,b'LED flash',,,,,b'About 100 EUR',,,b'Up to 200 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E500',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e500.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'Exp. announcement 2018, August'","b'Available. Released 2018, August'",b'139.8 x 71.5 x 8.6 mm (5.50 x 2.81 x 0.34 in)',b'127 g (4.48 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android Go',"b'microSD, up to 32 GB (uses shared SIM slot)'","b'8 GB, 1 GB RAM'",b'5 MP',b'480p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'Black',,b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,b'About 70 EUR',,,b'Up to 200 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'energizer',b'Energizer Energy E11',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e10-.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2018, July'","b'Available. Released 2018, July'",b'114 x 48 x 25.9 mm (4.49 x 1.89 x 1.02 in)',b'90 g (3.17 oz)',"b'Hybrid Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 16 GB'","b'4 MB, 4 MB RAM'",b'VGA',b'No',b'VGA',b'',b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion 1800 mAh battery',b'Black',,b'Mediatek MT6261D',,,,,,,,,b'About 20 EUR',,,b'Up to 216 h (3G)',b'Up to 12.5 h (3G)',b'Class 12',b'No',,,b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,b'1.03 W/kg (head) \xc2\xa0 \xc2\xa0 1.26 W/kg (body)',,,,,,,,,,
b'energizer',b'Energizer Energy E10+',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-energy-e10-.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2018, July'","b'Available. Released 2018, July'",b'110 x 47 x 14.3 mm (4.33 x 1.85 x 0.56 in)',b'69 g (2.43 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~19.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 16 GB'","b'4 MB, 4 MB RAM'",b'VGA',b'No',b'VGA',b'',b'Yes',b'Yes',b'Flashlight',b'No',b'3.0',b'No',b'FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery',b'Black',,b'Mediatek MT6261D',,,,,,,,,b'About 10 EUR',,,b'Up to 125 h (3G)',b'Up to 7 h (3G)',b'Class 12',b'No',,,b'Yes',b'Yes',b'SMS',b'No',b'No',,,,,,,b'0.60 W/kg (head) \xc2\xa0 \xc2\xa0 0.95 W/kg (body)',,,,,,,,,,
b'energizer',b'Energizer Power Max P20',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-power-max-p20.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2018, May'","b'Available. Released 2018, August'",b'136.5 x 55 x 17.5 mm (5.37 x 2.17 x 0.69 in)',b'130 g (4.59 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~32.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 32 GB (uses shared SIM slot)'","b'32 MB, 32 MB RAM'",b'VGA',b'480p',,,b'Yes',b'Yes',b'Flashlight',b'No',"b'4.0, A2DP, LE'",b'No',b'FM radio',"b'microUSB 2.0, USB (Reverse charging out)'",b'',b'No',b'Black',,b'Spreadtrum SC6531E',,,,,,,,b'Li-Ion 4000 mAh battery',b'About 40 EUR',,b'Power Bank/Reverse charging',b'Up to 750 h (3G)',b'Up to 40 h (3G)',b'Yes',b'No',,,b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 0.89 W/kg (body)',,,,,,,,,,
b'energizer',b'Energizer Power Max P16K Pro',b'https://cdn2.gsmarena.com/vv/bigpic/energizer-p600s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE (unspecified)',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, February'",b'Cancelled',b'-',b'350 g (12.35 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.99 inches, 92.6 cm2'","b'1080 x 2160 pixels, 18:9 ratio (~403 ppi density)'",b'Android 8.0 (Oreo)',b'No',"b'128 GB, 6 GB RAM'",,b'2160p@30fps',,b'1080p@30fps',b'Yes',b'To be confirmed',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Non-removable Li-Ion 16,000 mAh battery'",b'Black',,b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.5 GHz Cortex-A53',b'Mali-G71 MP2',"b'16 MP, PDAF 13 MP'","b'Dual-LED dual-tone flash, panorama, HDR'",,,,,,,b'Fast battery charging 18W USB Power Delivery 2.0 No Power Bank/Reverse charging',,,,,,,,,,,,,,,,,,,,,,,,,"b'13 MP 5 MP, depth sensor'",,,
