Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad
b'infinix',b'Infinix Note 4 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-note4-pro-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, July'","b'Available. Released 2017, July'",b'159 x 79 x 8.3 mm (6.26 x 3.11 x 0.33 in)',b'200 g (7.05 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2 (~71.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB (dedicated slot)'","b'32 GB, 3 GB RAM or 16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',"b'8 MP, 1.4\xc2\xb5m'",b'',b'Yes',b'Yes',b'Stylus (not integrated)',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'",b'Non-removable Li-Po 4500 mAh battery',"b'Champagne Gold, Sandstone Black, Prussian Blue, Lilac Gray'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED dual-tone flash, panorama, HDR'",b'LED flash',,b'X571',,,,b'Fast battery charging 25W',,,,,"b'Front glass, aluminum frame'",,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Note 4',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-note4-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 2(1900), 3(1800), 4(1700/2100), 7(2600), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2018',b'Available. Released 2018',b'159 x 78.8 x 8.4 mm (6.26 x 3.10 x 0.33 in)',b'198 g (6.98 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2 (~71.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',"b'8 MP, 1.4\xc2\xb5m'",b'',b'Yes',b'Yes',b'Non-removable Li-Po 4300 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (front-mounted), accelerometer, proximity, compass'",,"b'Champagne Gold, Milan Black, Ice Blue'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED dual-tone flash, panorama, HDR'",b'LED flash',,"b'X572, X572-LTE'",,,,b'Fast battery charging 2A/9V 18W',,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Smart',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-smart-n.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',,b'HSPA 42.2/5.76 Mbps',b'2017',b'Available. Released 2017',b'144.9 x 71.9 x 8.4 mm (5.70 x 2.83 x 0.33 in)',b'145 g (5.11 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB'","b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'2 MP',b'',"b'Yes, with stereo speakers'",b'Yes',b'HSDPA 900 / 2100',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'Champagne gold, Sandstone Black, Bordeaux red, Mysterious blue, Apple Green'",,b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,"b'LED flash, panorama, HDR'",b'LED flash',,b'X5010',b'Non-removable Li-Ion 3060 mAh battery',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Zero 4 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-zero4-plus-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, March'","b'Available. Released 2017, March'",b'160.5 x 83 x 8.3 mm (6.32 x 3.27 x 0.33 in)',b'203 g (7.16 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.98 inches, 98.6 cm2 (~74.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~368 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 128 GB'","b'64 GB, 4 GB RAM'","b'21 MP, f/2.0, PDAF/Laser AF, OIS'",b'1080p@30fps',"b'13 MP, f/2.2'",b'',b'Yes',b'Yes',b'HSDPA 850 / 1700 / 1900 / 2100',"b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'LTE band 2(1900), 3(1800), 4(1700/2100), 7(2600), 28(700)'","b'Lilac grey, Champagne, Galaxy Blue, Silver purple'",b'Corning Gorilla Glass 3',b'Mediatek MT6797M Helio X20 (20 nm)',b'Deca-core 2.0 GHz',b'Mali-T880 MP4',,"b'Dual-LED flash, panorama, HDR'",b'LED flash',,b'Zero 4 Plus',b'Non-removable Li-Ion 4000 mAh battery',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Zero 4',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-zero4-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, March'","b'Available. Released 2017, March'",b'151.5 x 76 x 7.8 mm (5.96 x 2.99 x 0.31 in)',b'167.5 g (5.93 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 128 GB (dedicated slot)'","b'32 GB, 3 GB RAM'","b'16 MP, f/2.0, PDAF/Laser AF, OIS'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'HSDPA 850 / 1700 / 1900 / 2100',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'LTE band 2(1900), 3(1800), 4(1700/2100), 7(2600), 28(700)'","b'Anthracite Grey, Champagne Gold, Barbie Pink, Filber Brown'",b'Corning Gorilla Glass 3',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED flash, panorama, HDR'",b'LED flash',,b'Zero 4',b'Non-removable Li-Ion 3200 mAh battery',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix S2 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-s2-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'2017',b'Available. Released 2017',b'148.9 x 72.1 x 8.1 mm (5.86 x 2.84 x 0.32 in)',b'147 g (5.19 oz)',"b'Hybrid Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~69.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB (dedicated slot)'","b'32 GB, 3 GB RAM (S2 Pro) or 16 GB, 2 GB RAM (S2)'","b'13 MP, PDAF'",b'1080p@30fps',,b'',b'Yes',b'Yes',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'LTE band 2(1900), 3(1800), 4(1700/2100), 7(2600), 28(700)'","b'Midnight Black, Orchid Gray, Coral Blue, Arctic Silver, Maple Gold'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',"b'13 MP 8 MP, 9mm (ultrawide)'","b'Dual-LED flash, panorama, HDR'",b'LED flash',,"b'S2 Pro, S2'",b'Non-removable Li-Po 3000 mAh battery',,,b'Fast battery charging 10W',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Hot 4 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-hot4-pro-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, August'","b'Available. Released 2016, August'",b'152.6 x 76.2 x 8.6 mm (6.01 x 3.00 x 0.34 in)',b'175 g (6.17 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Po 4000 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Anthracite Gray, Champagn Gold, Glossy Silver, Mysterious Blue'",,b'Mediatek MT6737W (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali',,"b'LED flash, panorama, HDR'",b'LED flash',,b'HOT 4 Pro',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Hot 4',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-hot4-n.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'2016, July'","b'Available. Released 2016, July'",b'152.6 x 76.2 x 8.6 mm (6.01 x 3.00 x 0.34 in)',b'175 g (6.17 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'16 GB, 1/2 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Po 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Luxurious Gold, Sandstone Black, Scarlet Red, Turquoise Dream, Sapphire Blue'",,b'Mediatek MT6580',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,"b'LED flash, panorama, HDR'",b'LED flash',,b'HOT 4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Note 3 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-note3-pro-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, July'","b'Available. Released 2016, July'",b'162.5 x 82.8 x 8.4 mm (6.40 x 3.26 x 0.33 in)',b'199 g (7.02 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~73.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 6.0 (Marshmallow)',b'No',"b'16 GB, 2/3 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4500 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Palm gold, Crystal gray, Champagne Gold, Glossy silver'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED flash, panorama'",b'LED flash',,b'NOTE 3 Pro',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Note 3',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-note3-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',b'LTE (unspecified)',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, July'","b'Available. Released 2016, July'",b'162.5 x 82.8 x 8.4 mm (6.40 x 3.26 x 0.33 in)',b'199 g (7.02 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~73.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 6.0 (Marshmallow)',b'No',"b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4500 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Palm gold, Crystal gray, Champagne Gold, Glossy silver'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED flash, panorama,'",b'LED flash',,b'X601',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'infinix',b'Infinix Hot S',b'https://cdn2.gsmarena.com/vv/bigpic/infinix-hot-s-n.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',b'LTE (unspecified)',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, June'","b'Available. Released 2016, June'",b'148.8 x 73.2 x 8 mm (5.86 x 2.88 x 0.31 in)',b'140 g (4.94 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'8 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Pink, Gold, Blue, Gray, Black'",,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,b'LED flash',,,"b'X521, HOT S'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
